ISim log file
Running: C:\Users\sahil\Desktop\UCLAThings\2018-2019 Classes\Fall 2018\CS M152B\SJD\Lab0_2018\first_counter_tb_isim_beh.exe -intstyle ise -gui -tclbatch isim.cmd -wdb C:/Users/sahil/Desktop/UCLAThings/2018-2019 Classes/Fall 2018/CS M152B/SJD/Lab0_2018/first_counter_tb_isim_beh.wdb 
ISim P.20131013 (signature 0x7708f090)
----------------------------------------------------------------------
INFO:Security:51 - The XILINXD_LICENSE_FILE environment variable is not set.
INFO:Security:53 - The LM_LICENSE_FILE environment variable is not set.
INFO:Security:68a - user is sahil, on host SAHILLAPTOP.
WARNING:Security:43 - No license file was found in the standard Xilinx license directory.
WARNING:Security:44 - Since no license file was found,
       please run the Xilinx License Configuration Manager
       (xlcm or "Manage Xilinx Licenses")
       to assist in obtaining a license.
ERROR:Security:14 - No feature was available for 'ISIM'.

No such feature exists.
Feature:       ISIM
License path:  C:/.Xilinx;D:\Xilinx\14.7\ISE_DS\ISE\/data\*.lic;D:\Xilinx\14.7\ISE_DS\ISE\/coregen/core_licenses\Xilinx.lic;D:\Xilinx\14.7\ISE_DS\ISE\/coregen/core_licenses\XilinxFree.lic;
FLEXnet Licensing error:-5,357
For further information, refer to the FLEXnet Licensing documentation,
available at "www.flexerasoftware.com".
----------------------------------------------------------------------
WARNING: A full ISim License cannot be checked out due to the issues listed above. Please use Xilinx License Configuration Manager to fix these issues in order to check out a full ISim license.
WARNING: ISim will run in Lite mode. Please refer to the ISim documentation for more information on the differences between the Lite and the Full version.
This is a Lite version of ISim.
Time resolution is 1 ps
# onerror resume
# wave add /
# run 1000 ns
Simulator is doing circuit initialization process.
time	 clk reset enable counter
Finished circuit initialization process.
0	 1 0 0 xxxx
20035	 0 0 1 1110
20040	 1 0 1 1110
20045	 0 0 1 1110
20050	 1 0 1 1110
20055	 0 0 1 1110
20060	 1 0 1 1110
20065	 0 0 1 1110
20070	 1 0 1 1110
20075	 0 0 1 1110
20080	 1 0 1 1110
20085	 0 0 1 1110
20090	 1 0 1 1110
20091	 1 0 1 1111
20095	 0 0 1 1111
20100	 1 0 1 1111
20105	 0 0 1 1111
20110	 1 0 1 1111
20115	 0 0 1 1111
20120	 1 0 1 1111
20125	 0 0 1 1111
20130	 1 0 1 1111
20135	 0 0 1 1111
20140	 1 0 1 1111
20145	 0 0 1 1111
20150	 1 0 1 1111
20151	 1 0 1 0000
20155	 0 0 1 0000
20160	 1 0 1 0000
20165	 0 0 1 0000
20170	 1 0 1 0000
20175	 0 0 1 0000
20180	 1 0 1 0000
20185	 0 0 1 0000
20190	 1 0 1 0000
20195	 0 0 1 0000
20200	 1 0 1 0000
20205	 0 0 1 0000
20210	 1 0 1 0000
20211	 1 0 1 0001
20215	 0 0 1 0001
20220	 1 0 1 0001
20225	 0 0 1 0001
20230	 1 0 1 0001
20235	 0 0 1 0001
20240	 1 0 1 0001
20245	 0 0 1 0001
20250	 1 0 1 0001
20255	 0 0 1 0001
20260	 1 0 1 0001
20265	 0 0 1 0001
20270	 1 0 1 0001
20271	 1 0 1 0010
20275	 0 0 1 0010
20280	 1 0 1 0010
20285	 0 0 1 0010
20290	 1 0 1 0010
20295	 0 0 1 0010
20300	 1 0 1 0010
20305	 0 0 1 0010
20310	 1 0 1 0010
20315	 0 0 1 0010
20320	 1 0 1 0010
20325	 0 0 1 0010
20330	 1 0 1 0010
20331	 1 0 1 0011
20335	 0 0 1 0011
20340	 1 0 1 0011
20345	 0 0 1 0011
20350	 1 0 1 0011
20355	 0 0 1 0011
20360	 1 0 1 0011
20365	 0 0 1 0011
20370	 1 0 1 0011
20375	 0 0 1 0011
20380	 1 0 1 0011
20385	 0 0 1 0011
20390	 1 0 1 0011
20391	 1 0 1 0100
20395	 0 0 1 0100
20400	 1 0 1 0100
20405	 0 0 1 0100
20410	 1 0 1 0100
20415	 0 0 1 0100
20420	 1 0 1 0100
20425	 0 0 1 0100
20430	 1 0 1 0100
20435	 0 0 1 0100
20440	 1 0 1 0100
20445	 0 0 1 0100
20450	 1 0 1 0100
20451	 1 0 1 0101
20455	 0 0 1 0101
20460	 1 0 1 0101
20465	 0 0 1 0101
20470	 1 0 1 0101
20475	 0 0 1 0101
20480	 1 0 1 0101
20485	 0 0 1 0101
20490	 1 0 1 0101
20495	 0 0 1 0101
20500	 1 0 1 0101
20505	 0 0 1 0101
20510	 1 0 1 0101
20511	 1 0 1 0110
20515	 0 0 1 0110
20520	 1 0 1 0110
20525	 0 0 1 0110
20530	 1 0 1 0110
20535	 0 0 1 0110
20540	 1 0 1 0110
20545	 0 0 1 0110
20550	 1 0 1 0110
20555	 0 0 1 0110
20560	 1 0 1 0110
20565	 0 0 1 0110
20570	 1 0 1 0110
20571	 1 0 1 0111
20575	 0 0 1 0111
20580	 1 0 1 0111
20585	 0 0 1 0111
20590	 1 0 1 0111
20595	 0 0 1 0111
20600	 1 0 1 0111
20605	 0 0 1 0111
20610	 1 0 1 0111
20615	 0 0 1 0111
20620	 1 0 1 0111
20625	 0 0 1 0111
20630	 1 0 1 0111
20631	 1 0 1 1000
20635	 0 0 1 1000
20640	 1 0 1 1000
20645	 0 0 1 1000
20650	 1 0 1 1000
20655	 0 0 1 1000
20660	 1 0 1 1000
20665	 0 0 1 1000
20670	 1 0 1 1000
20675	 0 0 1 1000
20680	 1 0 1 1000
20685	 0 0 1 1000
20690	 1 0 1 1000
20691	 1 0 1 1001
20695	 0 0 1 1001
20700	 1 0 1 1001
20705	 0 0 1 1001
20710	 1 0 1 1001
20715	 0 0 1 1001
20720	 1 0 1 1001
20725	 0 0 1 1001
20730	 1 0 1 1001
20735	 0 0 1 1001
20740	 1 0 1 1001
20745	 0 0 1 1001
20750	 1 0 1 1001
20751	 1 0 1 1010
20755	 0 0 1 1010
20760	 1 0 1 1010
20765	 0 0 1 1010
20770	 1 0 1 1010
20775	 0 0 1 1010
20780	 1 0 1 1010
20785	 0 0 1 1010
20790	 1 0 1 1010
20795	 0 0 1 1010
20800	 1 0 1 1010
20805	 0 0 1 1010
20810	 1 0 1 1010
20811	 1 0 1 1011
20815	 0 0 1 1011
20820	 1 0 1 1011
20825	 0 0 1 1011
20830	 1 0 1 1011
20835	 0 0 1 1011
20840	 1 0 1 1011
20845	 0 0 1 1011
20850	 1 0 1 1011
20855	 0 0 1 1011
20860	 1 0 1 1011
20865	 0 0 1 1011
20870	 1 0 1 1011
20871	 1 0 1 1100
20875	 0 0 1 1100
20880	 1 0 1 1100
20885	 0 0 1 1100
20890	 1 0 1 1100
20895	 0 0 1 1100
20900	 1 0 1 1100
20905	 0 0 1 1100
20910	 1 0 1 1100
20915	 0 0 1 1100
20920	 1 0 1 1100
20925	 0 0 1 1100
20930	 1 0 1 1100
20931	 1 0 1 1101
20935	 0 0 1 1101
20940	 1 0 1 1101
20945	 0 0 1 1101
20950	 1 0 1 1101
20955	 0 0 1 1101
20960	 1 0 1 1101
20965	 0 0 1 1101
20970	 1 0 1 1101
20975	 0 0 1 1101
20980	 1 0 1 1101
20985	 0 0 1 1101
20990	 1 0 1 1101
20991	 1 0 1 1110
20995	 0 0 1 1110
21000	 1 0 1 1110
21005	 0 0 1 1110
21010	 1 0 1 1110
21015	 0 0 1 1110
21020	 1 0 1 1110
21025	 0 0 1 1110
21030	 1 0 1 1110
21035	 0 0 1 1110
21040	 1 0 1 1110
21045	 0 0 1 1110
21050	 1 0 1 1110
21051	 1 0 1 1111
21055	 0 0 1 1111
21060	 1 0 1 1111
21065	 0 0 1 1111
21070	 1 0 1 1111
21075	 0 0 1 1111
21080	 1 0 1 1111
21085	 0 0 1 1111
21090	 1 0 1 1111
21095	 0 0 1 1111
21100	 1 0 1 1111
21105	 0 0 1 1111
21110	 1 0 1 1111
21111	 1 0 1 0000
21115	 0 0 1 0000
21120	 1 0 1 0000
21125	 0 0 1 0000
21130	 1 0 1 0000
21135	 0 0 1 0000
21140	 1 0 1 0000
21145	 0 0 1 0000
21150	 1 0 1 0000
21155	 0 0 1 0000
21160	 1 0 1 0000
21165	 0 0 1 0000
21170	 1 0 1 0000
21171	 1 0 1 0001
21175	 0 0 1 0001
21180	 1 0 1 0001
21185	 0 0 1 0001
21190	 1 0 1 0001
21195	 0 0 1 0001
21200	 1 0 1 0001
21205	 0 0 1 0001
21210	 1 0 1 0001
21215	 0 0 1 0001
21220	 1 0 1 0001
21225	 0 0 1 0001
21230	 1 0 1 0001
21231	 1 0 1 0010
21235	 0 0 1 0010
21240	 1 0 1 0010
21245	 0 0 1 0010
21250	 1 0 1 0010
21255	 0 0 1 0010
21260	 1 0 1 0010
21265	 0 0 1 0010
21270	 1 0 1 0010
21275	 0 0 1 0010
21280	 1 0 1 0010
21285	 0 0 1 0010
21290	 1 0 1 0010
21291	 1 0 1 0011
21295	 0 0 1 0011
21300	 1 0 1 0011
21305	 0 0 1 0011
21310	 1 0 1 0011
21315	 0 0 1 0011
21320	 1 0 1 0011
21325	 0 0 1 0011
21330	 1 0 1 0011
21335	 0 0 1 0011
21340	 1 0 1 0011
21345	 0 0 1 0011
21350	 1 0 1 0011
21351	 1 0 1 0100
21355	 0 0 1 0100
21360	 1 0 1 0100
21365	 0 0 1 0100
21370	 1 0 1 0100
21375	 0 0 1 0100
21380	 1 0 1 0100
21385	 0 0 1 0100
21390	 1 0 1 0100
21395	 0 0 1 0100
21400	 1 0 1 0100
21405	 0 0 1 0100
21410	 1 0 1 0100
21411	 1 0 1 0101
21415	 0 0 1 0101
21420	 1 0 1 0101
21425	 0 0 1 0101
21430	 1 0 1 0101
21435	 0 0 1 0101
21440	 1 0 1 0101
21445	 0 0 1 0101
21450	 1 0 1 0101
21455	 0 0 1 0101
21460	 1 0 1 0101
21465	 0 0 1 0101
21470	 1 0 1 0101
21471	 1 0 1 0110
21475	 0 0 1 0110
21480	 1 0 1 0110
21485	 0 0 1 0110
21490	 1 0 1 0110
21495	 0 0 1 0110
21500	 1 0 1 0110
21505	 0 0 1 0110
21510	 1 0 1 0110
21515	 0 0 1 0110
21520	 1 0 1 0110
21525	 0 0 1 0110
21530	 1 0 1 0110
21531	 1 0 1 0111
21535	 0 0 1 0111
21540	 1 0 1 0111
21545	 0 0 1 0111
21550	 1 0 1 0111
21555	 0 0 1 0111
21560	 1 0 1 0111
21565	 0 0 1 0111
21570	 1 0 1 0111
21575	 0 0 1 0111
21580	 1 0 1 0111
21585	 0 0 1 0111
21590	 1 0 1 0111
21591	 1 0 1 1000
21595	 0 0 1 1000
21600	 1 0 1 1000
21605	 0 0 1 1000
21610	 1 0 1 1000
21615	 0 0 1 1000
21620	 1 0 1 1000
21625	 0 0 1 1000
21630	 1 0 1 1000
21635	 0 0 1 1000
21640	 1 0 1 1000
21645	 0 0 1 1000
21650	 1 0 1 1000
21651	 1 0 1 1001
21655	 0 0 1 1001
21660	 1 0 1 1001
21665	 0 0 1 1001
21670	 1 0 1 1001
21675	 0 0 1 1001
21680	 1 0 1 1001
21685	 0 0 1 1001
21690	 1 0 1 1001
21695	 0 0 1 1001
21700	 1 0 1 1001
21705	 0 0 1 1001
21710	 1 0 1 1001
21711	 1 0 1 1010
21715	 0 0 1 1010
21720	 1 0 1 1010
21725	 0 0 1 1010
21730	 1 0 1 1010
21735	 0 0 1 1010
21740	 1 0 1 1010
21745	 0 0 1 1010
21750	 1 0 1 1010
21755	 0 0 1 1010
21760	 1 0 1 1010
21765	 0 0 1 1010
21770	 1 0 1 1010
21771	 1 0 1 1011
21775	 0 0 1 1011
21780	 1 0 1 1011
21785	 0 0 1 1011
21790	 1 0 1 1011
21795	 0 0 1 1011
21800	 1 0 1 1011
21805	 0 0 1 1011
21810	 1 0 1 1011
21815	 0 0 1 1011
21820	 1 0 1 1011
21825	 0 0 1 1011
21830	 1 0 1 1011
21831	 1 0 1 1100
21835	 0 0 1 1100
21840	 1 0 1 1100
21845	 0 0 1 1100
21850	 1 0 1 1100
21855	 0 0 1 1100
21860	 1 0 1 1100
21865	 0 0 1 1100
21870	 1 0 1 1100
21875	 0 0 1 1100
21880	 1 0 1 1100
21885	 0 0 1 1100
21890	 1 0 1 1100
21891	 1 0 1 1101
21895	 0 0 1 1101
21900	 1 0 1 1101
21905	 0 0 1 1101
21910	 1 0 1 1101
21915	 0 0 1 1101
21920	 1 0 1 1101
21925	 0 0 1 1101
21930	 1 0 1 1101
21935	 0 0 1 1101
21940	 1 0 1 1101
21945	 0 0 1 1101
21950	 1 0 1 1101
21951	 1 0 1 1110
21955	 0 0 1 1110
21960	 1 0 1 1110
21965	 0 0 1 1110
21970	 1 0 1 1110
21975	 0 0 1 1110
21980	 1 0 1 1110
21985	 0 0 1 1110
21990	 1 0 1 1110
21995	 0 0 1 1110
22000	 1 0 1 1110
22005	 0 0 1 1110
22010	 1 0 1 1110
22011	 1 0 1 1111
22015	 0 0 1 1111
22020	 1 0 1 1111
22025	 0 0 1 1111
22030	 1 0 1 1111
22035	 0 0 1 1111
22040	 1 0 1 1111
22045	 0 0 1 1111
22050	 1 0 1 1111
22055	 0 0 1 1111
22060	 1 0 1 1111
22065	 0 0 1 1111
22070	 1 0 1 1111
22071	 1 0 1 0000
22075	 0 0 1 0000
22080	 1 0 1 0000
22085	 0 0 1 0000
22090	 1 0 1 0000
22095	 0 0 1 0000
22100	 1 0 1 0000
22105	 0 0 1 0000
22110	 1 0 1 0000
22115	 0 0 1 0000
22120	 1 0 1 0000
22125	 0 0 1 0000
22130	 1 0 1 0000
22131	 1 0 1 0001
22135	 0 0 1 0001
22140	 1 0 1 0001
22145	 0 0 1 0001
22150	 1 0 1 0001
22155	 0 0 1 0001
22160	 1 0 1 0001
22165	 0 0 1 0001
22170	 1 0 1 0001
22175	 0 0 1 0001
22180	 1 0 1 0001
22185	 0 0 1 0001
22190	 1 0 1 0001
22191	 1 0 1 0010
22195	 0 0 1 0010
22200	 1 0 1 0010
22205	 0 0 1 0010
22210	 1 0 1 0010
22215	 0 0 1 0010
22220	 1 0 1 0010
22225	 0 0 1 0010
22230	 1 0 1 0010
22235	 0 0 1 0010
22240	 1 0 1 0010
22245	 0 0 1 0010
22250	 1 0 1 0010
22251	 1 0 1 0011
22255	 0 0 1 0011
22260	 1 0 1 0011
22265	 0 0 1 0011
22270	 1 0 1 0011
22275	 0 0 1 0011
22280	 1 0 1 0011
22285	 0 0 1 0011
22290	 1 0 1 0011
22295	 0 0 1 0011
22300	 1 0 1 0011
22305	 0 0 1 0011
22310	 1 0 1 0011
22311	 1 0 1 0100
22315	 0 0 1 0100
22320	 1 0 1 0100
22325	 0 0 1 0100
22330	 1 0 1 0100
22335	 0 0 1 0100
22340	 1 0 1 0100
22345	 0 0 1 0100
22350	 1 0 1 0100
22355	 0 0 1 0100
22360	 1 0 1 0100
22365	 0 0 1 0100
22370	 1 0 1 0100
22371	 1 0 1 0101
22375	 0 0 1 0101
22380	 1 0 1 0101
22385	 0 0 1 0101
22390	 1 0 1 0101
22395	 0 0 1 0101
22400	 1 0 1 0101
22405	 0 0 1 0101
22410	 1 0 1 0101
22415	 0 0 1 0101
22420	 1 0 1 0101
22425	 0 0 1 0101
22430	 1 0 1 0101
22431	 1 0 1 0110
22435	 0 0 1 0110
22440	 1 0 1 0110
22445	 0 0 1 0110
22450	 1 0 1 0110
22455	 0 0 1 0110
22460	 1 0 1 0110
22465	 0 0 1 0110
22470	 1 0 1 0110
22475	 0 0 1 0110
22480	 1 0 1 0110
22485	 0 0 1 0110
22490	 1 0 1 0110
22491	 1 0 1 0111
22495	 0 0 1 0111
22500	 1 0 1 0111
22505	 0 0 1 0111
22510	 1 0 1 0111
22515	 0 0 1 0111
22520	 1 0 1 0111
22525	 0 0 1 0111
22530	 1 0 1 0111
22535	 0 0 1 0111
22540	 1 0 1 0111
22545	 0 0 1 0111
22550	 1 0 1 0111
22551	 1 0 1 1000
22555	 0 0 1 1000
22560	 1 0 1 1000
22565	 0 0 1 1000
22570	 1 0 1 1000
22575	 0 0 1 1000
22580	 1 0 1 1000
22585	 0 0 1 1000
22590	 1 0 1 1000
22595	 0 0 1 1000
22600	 1 0 1 1000
22605	 0 0 1 1000
22610	 1 0 1 1000
22611	 1 0 1 1001
22615	 0 0 1 1001
22620	 1 0 1 1001
22625	 0 0 1 1001
22630	 1 0 1 1001
22635	 0 0 1 1001
22640	 1 0 1 1001
22645	 0 0 1 1001
22650	 1 0 1 1001
22655	 0 0 1 1001
22660	 1 0 1 1001
22665	 0 0 1 1001
22670	 1 0 1 1001
22671	 1 0 1 1010
22675	 0 0 1 1010
22680	 1 0 1 1010
22685	 0 0 1 1010
22690	 1 0 1 1010
22695	 0 0 1 1010
22700	 1 0 1 1010
22705	 0 0 1 1010
22710	 1 0 1 1010
22715	 0 0 1 1010
22720	 1 0 1 1010
22725	 0 0 1 1010
22730	 1 0 1 1010
22731	 1 0 1 1011
22735	 0 0 1 1011
22740	 1 0 1 1011
22745	 0 0 1 1011
22750	 1 0 1 1011
22755	 0 0 1 1011
22760	 1 0 1 1011
22765	 0 0 1 1011
22770	 1 0 1 1011
22775	 0 0 1 1011
22780	 1 0 1 1011
22785	 0 0 1 1011
22790	 1 0 1 1011
22791	 1 0 1 1100
22795	 0 0 1 1100
22800	 1 0 1 1100
22805	 0 0 1 1100
22810	 1 0 1 1100
22815	 0 0 1 1100
22820	 1 0 1 1100
22825	 0 0 1 1100
22830	 1 0 1 1100
22835	 0 0 1 1100
22840	 1 0 1 1100
22845	 0 0 1 1100
22850	 1 0 1 1100
22851	 1 0 1 1101
22855	 0 0 1 1101
22860	 1 0 1 1101
22865	 0 0 1 1101
22870	 1 0 1 1101
22875	 0 0 1 1101
22880	 1 0 1 1101
22885	 0 0 1 1101
22890	 1 0 1 1101
22895	 0 0 1 1101
22900	 1 0 1 1101
22905	 0 0 1 1101
22910	 1 0 1 1101
22911	 1 0 1 1110
22915	 0 0 1 1110
22920	 1 0 1 1110
22925	 0 0 1 1110
22930	 1 0 1 1110
22935	 0 0 1 1110
22940	 1 0 1 1110
22945	 0 0 1 1110
22950	 1 0 1 1110
22955	 0 0 1 1110
22960	 1 0 1 1110
22965	 0 0 1 1110
22970	 1 0 1 1110
22971	 1 0 1 1111
22975	 0 0 1 1111
22980	 1 0 1 1111
22985	 0 0 1 1111
22990	 1 0 1 1111
22995	 0 0 1 1111
23000	 1 0 1 1111
23005	 0 0 1 1111
23010	 1 0 1 1111
23015	 0 0 1 1111
23020	 1 0 1 1111
23025	 0 0 1 1111
23030	 1 0 1 1111
23031	 1 0 1 0000
23035	 0 0 1 0000
23040	 1 0 1 0000
23045	 0 0 1 0000
23050	 1 0 1 0000
23055	 0 0 1 0000
23060	 1 0 1 0000
23065	 0 0 1 0000
23070	 1 0 1 0000
23075	 0 0 1 0000
23080	 1 0 1 0000
23085	 0 0 1 0000
23090	 1 0 1 0000
23091	 1 0 1 0001
23095	 0 0 1 0001
23100	 1 0 1 0001
23105	 0 0 1 0001
23110	 1 0 1 0001
23115	 0 0 1 0001
23120	 1 0 1 0001
23125	 0 0 1 0001
23130	 1 0 1 0001
23135	 0 0 1 0001
23140	 1 0 1 0001
23145	 0 0 1 0001
23150	 1 0 1 0001
23151	 1 0 1 0010
23155	 0 0 1 0010
23160	 1 0 1 0010
23165	 0 0 1 0010
23170	 1 0 1 0010
23175	 0 0 1 0010
23180	 1 0 1 0010
23185	 0 0 1 0010
23190	 1 0 1 0010
23195	 0 0 1 0010
23200	 1 0 1 0010
23205	 0 0 1 0010
23210	 1 0 1 0010
23211	 1 0 1 0011
23215	 0 0 1 0011
23220	 1 0 1 0011
23225	 0 0 1 0011
23230	 1 0 1 0011
23235	 0 0 1 0011
23240	 1 0 1 0011
23245	 0 0 1 0011
23250	 1 0 1 0011
23255	 0 0 1 0011
23260	 1 0 1 0011
23265	 0 0 1 0011
23270	 1 0 1 0011
23271	 1 0 1 0100
23275	 0 0 1 0100
23280	 1 0 1 0100
23285	 0 0 1 0100
23290	 1 0 1 0100
23295	 0 0 1 0100
23300	 1 0 1 0100
23305	 0 0 1 0100
23310	 1 0 1 0100
23315	 0 0 1 0100
23320	 1 0 1 0100
23325	 0 0 1 0100
23330	 1 0 1 0100
23331	 1 0 1 0101
23335	 0 0 1 0101
23340	 1 0 1 0101
23345	 0 0 1 0101
23350	 1 0 1 0101
23355	 0 0 1 0101
23360	 1 0 1 0101
23365	 0 0 1 0101
23370	 1 0 1 0101
23375	 0 0 1 0101
23380	 1 0 1 0101
23385	 0 0 1 0101
23390	 1 0 1 0101
23391	 1 0 1 0110
23395	 0 0 1 0110
23400	 1 0 1 0110
23405	 0 0 1 0110
23410	 1 0 1 0110
23415	 0 0 1 0110
23420	 1 0 1 0110
23425	 0 0 1 0110
23430	 1 0 1 0110
23435	 0 0 1 0110
23440	 1 0 1 0110
23445	 0 0 1 0110
23450	 1 0 1 0110
23451	 1 0 1 0111
23455	 0 0 1 0111
23460	 1 0 1 0111
23465	 0 0 1 0111
23470	 1 0 1 0111
23475	 0 0 1 0111
23480	 1 0 1 0111
23485	 0 0 1 0111
23490	 1 0 1 0111
23495	 0 0 1 0111
23500	 1 0 1 0111
23505	 0 0 1 0111
23510	 1 0 1 0111
23511	 1 0 1 1000
23515	 0 0 1 1000
23520	 1 0 1 1000
23525	 0 0 1 1000
23530	 1 0 1 1000
23535	 0 0 1 1000
23540	 1 0 1 1000
23545	 0 0 1 1000
23550	 1 0 1 1000
23555	 0 0 1 1000
23560	 1 0 1 1000
23565	 0 0 1 1000
23570	 1 0 1 1000
23571	 1 0 1 1001
23575	 0 0 1 1001
23580	 1 0 1 1001
23585	 0 0 1 1001
23590	 1 0 1 1001
23595	 0 0 1 1001
23600	 1 0 1 1001
23605	 0 0 1 1001
23610	 1 0 1 1001
23615	 0 0 1 1001
23620	 1 0 1 1001
23625	 0 0 1 1001
23630	 1 0 1 1001
23631	 1 0 1 1010
23635	 0 0 1 1010
23640	 1 0 1 1010
23645	 0 0 1 1010
23650	 1 0 1 1010
23655	 0 0 1 1010
23660	 1 0 1 1010
23665	 0 0 1 1010
23670	 1 0 1 1010
23675	 0 0 1 1010
23680	 1 0 1 1010
23685	 0 0 1 1010
23690	 1 0 1 1010
23691	 1 0 1 1011
23695	 0 0 1 1011
23700	 1 0 1 1011
23705	 0 0 1 1011
23710	 1 0 1 1011
23715	 0 0 1 1011
23720	 1 0 1 1011
23725	 0 0 1 1011
23730	 1 0 1 1011
23735	 0 0 1 1011
23740	 1 0 1 1011
23745	 0 0 1 1011
23750	 1 0 1 1011
23751	 1 0 1 1100
23755	 0 0 1 1100
23760	 1 0 1 1100
23765	 0 0 1 1100
23770	 1 0 1 1100
23775	 0 0 1 1100
23780	 1 0 1 1100
23785	 0 0 1 1100
23790	 1 0 1 1100
23795	 0 0 1 1100
23800	 1 0 1 1100
23805	 0 0 1 1100
23810	 1 0 1 1100
23811	 1 0 1 1101
23815	 0 0 1 1101
23820	 1 0 1 1101
23825	 0 0 1 1101
23830	 1 0 1 1101
23835	 0 0 1 1101
23840	 1 0 1 1101
23845	 0 0 1 1101
23850	 1 0 1 1101
23855	 0 0 1 1101
23860	 1 0 1 1101
23865	 0 0 1 1101
23870	 1 0 1 1101
23871	 1 0 1 1110
23875	 0 0 1 1110
23880	 1 0 1 1110
23885	 0 0 1 1110
23890	 1 0 1 1110
23895	 0 0 1 1110
23900	 1 0 1 1110
23905	 0 0 1 1110
23910	 1 0 1 1110
23915	 0 0 1 1110
23920	 1 0 1 1110
23925	 0 0 1 1110
23930	 1 0 1 1110
23931	 1 0 1 1111
23935	 0 0 1 1111
23940	 1 0 1 1111
23945	 0 0 1 1111
23950	 1 0 1 1111
23955	 0 0 1 1111
23960	 1 0 1 1111
23965	 0 0 1 1111
23970	 1 0 1 1111
23975	 0 0 1 1111
23980	 1 0 1 1111
23985	 0 0 1 1111
23990	 1 0 1 1111
23991	 1 0 1 0000
23995	 0 0 1 0000
24000	 1 0 1 0000
24005	 0 0 1 0000
24010	 1 0 1 0000
24015	 0 0 1 0000
24020	 1 0 1 0000
24025	 0 0 1 0000
24030	 1 0 1 0000
24035	 0 0 1 0000
24040	 1 0 1 0000
24045	 0 0 1 0000
24050	 1 0 1 0000
24051	 1 0 1 0001
24055	 0 0 1 0001
24060	 1 0 1 0001
24065	 0 0 1 0001
24070	 1 0 1 0001
24075	 0 0 1 0001
24080	 1 0 1 0001
24085	 0 0 1 0001
24090	 1 0 1 0001
24095	 0 0 1 0001
24100	 1 0 1 0001
24105	 0 0 1 0001
24110	 1 0 1 0001
24111	 1 0 1 0010
24115	 0 0 1 0010
24120	 1 0 1 0010
24125	 0 0 1 0010
24130	 1 0 1 0010
24135	 0 0 1 0010
24140	 1 0 1 0010
24145	 0 0 1 0010
24150	 1 0 1 0010
24155	 0 0 1 0010
24160	 1 0 1 0010
24165	 0 0 1 0010
24170	 1 0 1 0010
24171	 1 0 1 0011
24175	 0 0 1 0011
24180	 1 0 1 0011
24185	 0 0 1 0011
24190	 1 0 1 0011
24195	 0 0 1 0011
24200	 1 0 1 0011
24205	 0 0 1 0011
24210	 1 0 1 0011
24215	 0 0 1 0011
24220	 1 0 1 0011
24225	 0 0 1 0011
24230	 1 0 1 0011
24231	 1 0 1 0100
24235	 0 0 1 0100
24240	 1 0 1 0100
24245	 0 0 1 0100
24250	 1 0 1 0100
24255	 0 0 1 0100
24260	 1 0 1 0100
24265	 0 0 1 0100
24270	 1 0 1 0100
24275	 0 0 1 0100
24280	 1 0 1 0100
24285	 0 0 1 0100
24290	 1 0 1 0100
24291	 1 0 1 0101
24295	 0 0 1 0101
24300	 1 0 1 0101
24305	 0 0 1 0101
24310	 1 0 1 0101
24315	 0 0 1 0101
24320	 1 0 1 0101
24325	 0 0 1 0101
24330	 1 0 1 0101
24335	 0 0 1 0101
24340	 1 0 1 0101
24345	 0 0 1 0101
24350	 1 0 1 0101
24351	 1 0 1 0110
24355	 0 0 1 0110
24360	 1 0 1 0110
24365	 0 0 1 0110
24370	 1 0 1 0110
24375	 0 0 1 0110
24380	 1 0 1 0110
24385	 0 0 1 0110
24390	 1 0 1 0110
24395	 0 0 1 0110
24400	 1 0 1 0110
24405	 0 0 1 0110
24410	 1 0 1 0110
24411	 1 0 1 0111
24415	 0 0 1 0111
24420	 1 0 1 0111
24425	 0 0 1 0111
24430	 1 0 1 0111
24435	 0 0 1 0111
24440	 1 0 1 0111
24445	 0 0 1 0111
24450	 1 0 1 0111
24455	 0 0 1 0111
24460	 1 0 1 0111
24465	 0 0 1 0111
24470	 1 0 1 0111
24471	 1 0 1 1000
24475	 0 0 1 1000
24480	 1 0 1 1000
24485	 0 0 1 1000
24490	 1 0 1 1000
24495	 0 0 1 1000
24500	 1 0 1 1000
24505	 0 0 1 1000
24510	 1 0 1 1000
24515	 0 0 1 1000
24520	 1 0 1 1000
24525	 0 0 1 1000
24530	 1 0 1 1000
24531	 1 0 1 1001
24535	 0 0 1 1001
24540	 1 0 1 1001
24545	 0 0 1 1001
24550	 1 0 1 1001
24555	 0 0 1 1001
24560	 1 0 1 1001
24565	 0 0 1 1001
24570	 1 0 1 1001
24575	 0 0 1 1001
24580	 1 0 1 1001
24585	 0 0 1 1001
24590	 1 0 1 1001
24591	 1 0 1 1010
24595	 0 0 1 1010
24600	 1 0 1 1010
24605	 0 0 1 1010
24610	 1 0 1 1010
24615	 0 0 1 1010
24620	 1 0 1 1010
24625	 0 0 1 1010
24630	 1 0 1 1010
24635	 0 0 1 1010
24640	 1 0 1 1010
24645	 0 0 1 1010
24650	 1 0 1 1010
24651	 1 0 1 1011
24655	 0 0 1 1011
24660	 1 0 1 1011
24665	 0 0 1 1011
24670	 1 0 1 1011
24675	 0 0 1 1011
24680	 1 0 1 1011
24685	 0 0 1 1011
24690	 1 0 1 1011
